,revision_id,article_quality,article_name,country,Data
22992,757213971,Stub,Eva Contreras Sandoval,Mexico,"127,017,000"
22993,757213973,Stub,Eva Diego Cruz,Mexico,"127,017,000"
22994,757213980,Stub,Fany Pérez Gutiérrez,Mexico,"127,017,000"
22995,757213982,Stub,Filomena Margaiz,Mexico,"127,017,000"
22996,757213983,C,Flor Ayala,Mexico,"127,017,000"
22997,757213985,Stub,Flor Añorve Ocampo,Mexico,"127,017,000"
22998,757213988,Stub,Flor Pedraza Aguilera,Mexico,"127,017,000"
22999,757213992,Stub,Florentina Ocegueda,Mexico,"127,017,000"
23000,757213993,Stub,Florentina Rosario Morales,Mexico,"127,017,000"
23001,757213994,Stub,Francisca Elena Corrales,Mexico,"127,017,000"
23002,757213995,Stub,Frida Rosas Peralta,Mexico,"127,017,000"
23003,757213999,Stub,Fátima Gómez Montero,Mexico,"127,017,000"
23004,757214003,Stub,Gabriela Medrano Galindo,Mexico,"127,017,000"
23005,757214006,Stub,Gabriela Ortiz Martínez,Mexico,"127,017,000"
23006,757214008,Stub,Gabriela Ruiz del Rincón,Mexico,"127,017,000"
23007,757214009,Start,Georgina Trujillo Zentella,Mexico,"127,017,000"
23008,757214011,Stub,Georgina Zapata Lucero,Mexico,"127,017,000"
23009,757214016,Stub,Geraldine Ramírez Zollino,Mexico,"127,017,000"
23010,757214034,Stub,Gloria Bautista Cuevas,Mexico,"127,017,000"
23011,757214037,Stub,Gloria Elizabeth Núñez Sánchez,Mexico,"127,017,000"
23012,757214038,Stub,Gloria Lavara,Mexico,"127,017,000"
23013,757214045,Stub,Gloria Luna Ruiz,Mexico,"127,017,000"
23014,757214047,Stub,Gloria María Perroni,Mexico,"127,017,000"
23015,757214066,Stub,Gloria Porras Valles,Mexico,"127,017,000"
23016,757214068,Stub,Gloria Rasgado Corsi,Mexico,"127,017,000"
23017,757214070,Stub,Gloria Romero León,Mexico,"127,017,000"
23018,757214071,Stub,Gloria Valenzuela García,Mexico,"127,017,000"
23019,757214074,Stub,Graciela Larios Rivas,Mexico,"127,017,000"
23020,757214079,Stub,Graciela Saldaña Fraire,Mexico,"127,017,000"
23021,757214085,Stub,Guadalupe Flores Salazar,Mexico,"127,017,000"
23022,757214086,Stub,Guadalupe García Almanza,Mexico,"127,017,000"
23023,757214088,Stub,Guadalupe García Noriega,Mexico,"127,017,000"
23024,757214092,Stub,Guadalupe Mondragón Cobos,Mexico,"127,017,000"
23025,757214094,Stub,Guadalupe Ortega Pacheco,Mexico,"127,017,000"
23026,757214097,Stub,Guadalupe Pérez Domínguez,Mexico,"127,017,000"
23027,757214099,Stub,Guadalupe Silerio,Mexico,"127,017,000"
23028,757214100,Stub,Guadalupe Valenzuela Cabrales,Mexico,"127,017,000"
23029,757214104,Stub,Guillermina Casique Vences,Mexico,"127,017,000"
23030,757214107,Stub,Guillermina López Balbuena,Mexico,"127,017,000"
23031,757214127,Stub,Hazel Suárez Bastida,Mexico,"127,017,000"
23032,757214147,Stub,Hilda Anderson Nevárez,Mexico,"127,017,000"
23033,757214149,Stub,Hilda Ceballos,Mexico,"127,017,000"
23034,757214151,Stub,Hilda Narváez Bravo,Mexico,"127,017,000"
23035,757214166,Stub,Holly Matus Toledo,Mexico,"127,017,000"
23036,757214168,Stub,Hortencia Enríquez Ortega,Mexico,"127,017,000"
23037,757214171,C,Hortensia Aragón Castillo,Mexico,"127,017,000"
23038,757214172,Stub,Ifigenia Martínez y Hernández,Mexico,"127,017,000"
23039,757214204,Stub,Irazema González Martínez,Mexico,"127,017,000"
23040,757214209,Stub,Irene Aragón Castillo,Mexico,"127,017,000"
23041,757214214,Stub,Iris Vianey Mendoza,Mexico,"127,017,000"
23042,757214218,Stub,Irma Martínez Manríquez,Mexico,"127,017,000"
23043,757214219,Stub,Irma Ortega Fajardo,Mexico,"127,017,000"
23044,757214221,Stub,Irma Piñeyro Arias,Mexico,"127,017,000"
23045,757214229,Stub,Isabel Allende Cano,Mexico,"127,017,000"
23046,757214240,Stub,Ivette Ezeta Salcedo,Mexico,"127,017,000"
23047,757214255,Stub,Ivideliza Reyes,Mexico,"127,017,000"
23048,757214260,C,Ivonne Ortega Pacheco,Mexico,"127,017,000"
23049,757214262,Stub,Janet González Tostado,Mexico,"127,017,000"
23050,757214298,Stub,Jeny de los Reyes Aguilar,Mexico,"127,017,000"
23051,757214301,Stub,Jessica Salazar Trejo,Mexico,"127,017,000"
23052,757214303,Stub,Joann Novoa Mossberger,Mexico,"127,017,000"
23053,757214307,Stub,Joaquina Navarrete Contreras,Mexico,"127,017,000"
23054,757214312,Stub,Josefina García Hernández,Mexico,"127,017,000"
23055,757214316,Stub,Josefina López Espinosa,Mexico,"127,017,000"
23056,757214318,Stub,Josefina Rodarte,Mexico,"127,017,000"
23057,757214321,Stub,Josefina Salinas Pérez,Mexico,"127,017,000"
23058,757214327,Stub,Juana Barrera Amezcua,Mexico,"127,017,000"
23059,757214329,Stub,Juana Bonilla Jaime,Mexico,"127,017,000"
23060,757214331,Stub,Juana Leticia Herrera Ale,Mexico,"127,017,000"
23061,757214333,Stub,Juanita Arcelia Cruz,Mexico,"127,017,000"
23062,757214336,Stub,Juanita Santillán,Mexico,"127,017,000"
23063,757214339,Stub,Judit Magdalena Guerrero,Mexico,"127,017,000"
23064,757214342,Stub,Judith Vázquez Saut,Mexico,"127,017,000"
23065,757214345,Stub,Julieta Marín Torres,Mexico,"127,017,000"
23066,757214347,Stub,Julisa Mejía Guardado,Mexico,"127,017,000"
23067,757214349,Stub,Karen Quiroga Anguiano,Mexico,"127,017,000"
23068,757214379,Stub,Karina Labastida Sotelo,Mexico,"127,017,000"
23069,757214385,Stub,Karla González Cruz,Mexico,"127,017,000"
23070,757214388,Stub,Karla Villarreal Benassini,Mexico,"127,017,000"
23071,757214389,Stub,Kattia Garza Romo,Mexico,"127,017,000"
23072,757214391,Stub,Kenia López Rabadán,Mexico,"127,017,000"
23073,757214417,Stub,Landy Berzunza Novelo,Mexico,"127,017,000"
23074,757214420,Stub,Lariza Montiel Luis,Mexico,"127,017,000"
23075,757214421,Stub,Laura Angélica Rojas Hernández,Mexico,"127,017,000"
23076,757214423,Stub,Laura Arizmendi Campos,Mexico,"127,017,000"
23077,757214425,Stub,Laura Barrera Fortoul,Mexico,"127,017,000"
23078,757214429,Stub,Laura Elena Estrada Rodríguez,Mexico,"127,017,000"
23079,757214431,Stub,Laura García Dávila,Mexico,"127,017,000"
23080,757214432,Stub,Laura Garza Galindo,Mexico,"127,017,000"
23081,757214434,Stub,Laura Guadalupe Vargas Vargas,Mexico,"127,017,000"
23082,757214441,Stub,Laura Ledesma Romo,Mexico,"127,017,000"
23083,757214444,Stub,Laura Margarita Suárez,Mexico,"127,017,000"
23084,757214445,Stub,Laura Martel Cantú,Mexico,"127,017,000"
23085,757214448,Stub,Laura Piña Olmedo,Mexico,"127,017,000"
23086,757214449,Stub,Layda Elena Sansores,Mexico,"127,017,000"
23087,757214462,Stub,Leonor Romero Sevilla,Mexico,"127,017,000"
23088,757214463,Stub,Leslie Pantoja Hernández,Mexico,"127,017,000"
23089,757214468,Stub,Leticia Calderón Ramírez,Mexico,"127,017,000"
23090,757214470,Stub,Leticia Díaz de León Torres,Mexico,"127,017,000"
23091,757214473,Stub,Leticia López Landero,Mexico,"127,017,000"
23092,757214476,Stub,Leticia Orozco Torres,Mexico,"127,017,000"
23093,757214480,Stub,Leticia Quezada Contreras,Mexico,"127,017,000"
23094,757214481,Stub,Leticia Robles Colín,Mexico,"127,017,000"
23095,757214485,Stub,Leticia Sosa,Mexico,"127,017,000"
23096,757214486,Stub,Lilia Aguilar Gil,Mexico,"127,017,000"
23097,757214487,Stub,Lilia Gutiérrez Burciaga,Mexico,"127,017,000"
23098,757214489,Start,Lilia Merodio Reza,Mexico,"127,017,000"
23099,757214491,Stub,Liliana Carbajal Méndez,Mexico,"127,017,000"
23100,757214499,Stub,Lily Fabiola de la Rosa,Mexico,"127,017,000"
23101,757214519,Stub,Lizbeth Gamboa Song,Mexico,"127,017,000"
23102,757214525,Stub,Lizbeth García Coronado,Mexico,"127,017,000"
23103,757214526,Stub,Lizbeth Medina Rodríguez,Mexico,"127,017,000"
23104,757214527,Stub,Lizbeth Rosas Montero,Mexico,"127,017,000"
23105,757214530,Stub,Lorena Beaurregard,Mexico,"127,017,000"
23106,757214538,Stub,Lorena Méndez Denis,Mexico,"127,017,000"
23107,757214548,Stub,Lourdes Alonso Flores,Mexico,"127,017,000"
23108,757214550,Stub,Lourdes Gallardo Pérez,Mexico,"127,017,000"
23109,757214552,Stub,Lourdes Quiñones Canales,Mexico,"127,017,000"
23110,757214553,Stub,Lucila Gallegos Camarena,Mexico,"127,017,000"
23111,757214554,Stub,Lucila Garfias,Mexico,"127,017,000"
23112,757214558,Stub,Lucía Beristaín,Mexico,"127,017,000"
23113,757214559,Stub,Lucía Mendoza Morales,Mexico,"127,017,000"
23114,757214560,Stub,Ludivina Menchaca,Mexico,"127,017,000"
23115,757214566,Stub,Luz Margarita Alba Contreras,Mexico,"127,017,000"
23116,757214569,Stub,Luz María Beristain,Mexico,"127,017,000"
23117,757214575,Stub,Luz Virginia Cortés,Mexico,"127,017,000"
23118,757214583,Stub,Lydia Madero García,Mexico,"127,017,000"
23119,757214585,Stub,Magdalena Macedo Domínguez,Mexico,"127,017,000"
23120,757214592,Stub,Magdalena Núñez Monreal,Mexico,"127,017,000"
23121,757214614,Stub,Marcela Cuen Garibi,Mexico,"127,017,000"
23122,757214616,Stub,Marcela González Salas,Mexico,"127,017,000"
23123,757214624,Stub,Marcela Torres Peimbert,Mexico,"127,017,000"
23124,757214628,Stub,Marcela Vieyra Alamilla,Mexico,"127,017,000"
23125,757214630,Stub,Marcelina Orta Coronado,Mexico,"127,017,000"
23126,757214640,Stub,Margarita Arenas Guzmán,Mexico,"127,017,000"
23127,757214642,Stub,Margarita Cano,Mexico,"127,017,000"
23128,757214643,Stub,Margarita Curmina Cervera,Mexico,"127,017,000"
23129,757214645,Stub,Margarita Gallegos Soto,Mexico,"127,017,000"
23130,757214648,Stub,Margarita Liborio Arrazola,Mexico,"127,017,000"
23131,757214651,Stub,Margarita Licea González,Mexico,"127,017,000"
23132,757214653,Stub,Margarita Martínez Bernal,Mexico,"127,017,000"
23133,757214655,Stub,Margarita Saldaña Hernández,Mexico,"127,017,000"
23134,757214668,Stub,Margarita Villaescusa Rojo,Mexico,"127,017,000"
23135,757214677,Stub,Mariana García Rojas,Mexico,"127,017,000"
23136,757214715,Stub,Maribel Alva Olvera,Mexico,"127,017,000"
23137,757214718,Stub,Maribel Chollet,Mexico,"127,017,000"
23138,757214719,Stub,Maricarmen Valls,Mexico,"127,017,000"
23139,757214722,Start,Maricela Serrano Hernández,Mexico,"127,017,000"
23140,757214726,Stub,Maricela Velázquez,Mexico,"127,017,000"
23141,757214731,Stub,Maricruz Montelongo Gordillo,Mexico,"127,017,000"
23142,757214736,Stub,Marina Garay Cabada,Mexico,"127,017,000"
23143,757214740,Stub,Marisol Mora Cuevas,Mexico,"127,017,000"
23144,757214742,Start,Marisol Vargas Bárcena,Mexico,"127,017,000"
23145,757214759,Stub,Martha Angélica Bernardino Rojas,Mexico,"127,017,000"
23146,757214768,Stub,Martha Angélica Romo Jiménez,Mexico,"127,017,000"
23147,757214769,Stub,Martha Berenice Álvarez Tovar,Mexico,"127,017,000"
23148,757214772,Stub,Martha Cecilia Díaz Gordillo,Mexico,"127,017,000"
23149,757214777,Stub,Martha García Müller,Mexico,"127,017,000"
23150,757214778,Stub,Martha Gutiérrez Manrique,Mexico,"127,017,000"
23151,757214783,Stub,Martha Jiménez Oropeza,Mexico,"127,017,000"
23152,757214784,Stub,Martha Leticia Rivera Cisneros,Mexico,"127,017,000"
23153,757214787,Stub,Martha Partida Guzmán,Mexico,"127,017,000"
23154,757214795,Stub,Martha Tamayo,Mexico,"127,017,000"
23155,757214798,Stub,Martha Vital,Mexico,"127,017,000"
23156,757216777,Stub,Mary Telma Guajardo,Mexico,"127,017,000"
23157,757216784,Stub,María Angélica Magaña Zepeda,Mexico,"127,017,000"
23158,757216789,Stub,María Araceli Vázquez Camacho,Mexico,"127,017,000"
23159,757216791,Stub,María Argüelles Arellano,Mexico,"127,017,000"
23160,757216792,Stub,María Benítez Navarrete,Mexico,"127,017,000"
23161,757216794,Stub,María Cabrera Muñoz,Mexico,"127,017,000"
23162,757216798,Stub,María Ceseñas Chapa,Mexico,"127,017,000"
23163,757216803,Stub,María Concepción Navarrete,Mexico,"127,017,000"
23164,757216810,Stub,María Dolores González Sánchez,Mexico,"127,017,000"
23165,757216816,Stub,María Dolores Ortega Tzitzihua,Mexico,"127,017,000"
23166,757216828,Stub,María Díaz de León,Mexico,"127,017,000"
23167,757216831,Stub,María Elena Barrera,Mexico,"127,017,000"
23168,757216832,Stub,María Elena Cano Ayala,Mexico,"127,017,000"
23169,757216834,Stub,María Elena Noriega Blanco,Mexico,"127,017,000"
23170,757216837,Stub,María Elena Pérez de Tejada,Mexico,"127,017,000"
23171,757216839,Stub,María Elena Torres Baltazar,Mexico,"127,017,000"
23172,757216842,Stub,María Elena Zamora,Mexico,"127,017,000"
23173,757216844,Stub,María Elena Álvarez Bernal,Mexico,"127,017,000"
23174,757216847,Stub,María Elia Cabañas,Mexico,"127,017,000"
23175,757216851,Stub,María Esperanza Morelos Borja,Mexico,"127,017,000"
23176,757216852,Stub,María Estela de la Fuente,Mexico,"127,017,000"
23177,757216855,Stub,María Ester Alonzo Morales,Mexico,"127,017,000"
23178,757216861,Stub,María Esther Jiménez Ramos,Mexico,"127,017,000"
23179,757216863,Stub,María Esther Terán Velázquez,Mexico,"127,017,000"
23180,757216866,Stub,María Eugenia Jiménez Valenzuela,Mexico,"127,017,000"
23181,757216871,Stub,María Fernanda Romero Lozano,Mexico,"127,017,000"
23182,757216873,Stub,María Fernanda Schroeder,Mexico,"127,017,000"
23183,757216876,Stub,María Fernández Ugarte,Mexico,"127,017,000"
23184,757216877,Stub,María Gabriela Banda,Mexico,"127,017,000"
23185,757216880,Stub,María Gabriela González Martínez,Mexico,"127,017,000"
23186,757216881,Stub,María García Olmedo,Mexico,"127,017,000"
23187,757216884,Stub,María García Quiroz,Mexico,"127,017,000"
23188,757216886,Stub,María García Romero,Mexico,"127,017,000"
23189,757216888,Stub,María González Alvarado,Mexico,"127,017,000"
23190,757216890,Stub,María Guadalupe Moctezuma,Mexico,"127,017,000"
23191,757216891,Stub,María Guadalupe Mondragón,Mexico,"127,017,000"
23192,757216895,Stub,María Guadalupe Romero Castillo,Mexico,"127,017,000"
23193,757216897,Stub,María Guadalupe Salazar,Mexico,"127,017,000"
23194,757216899,Stub,María Guadalupe Sánchez Santiago,Mexico,"127,017,000"
23195,757216903,Stub,María Guadalupe Velázquez Díaz,Mexico,"127,017,000"
23196,757216907,Stub,María Guzmán Lozano,Mexico,"127,017,000"
23197,757216909,Stub,María Gómez Villalovos,Mexico,"127,017,000"
23198,757216911,Stub,María Hilaria Domínguez,Mexico,"127,017,000"
23199,757216912,Start,María Isabel Maya Pineda,Mexico,"127,017,000"
23200,757216914,Stub,María Isabel Merlo Talavera,Mexico,"127,017,000"
23201,757216919,Stub,María Isabel Pérez Santos,Mexico,"127,017,000"
23202,757216920,Stub,María Isabel Reyes García,Mexico,"127,017,000"
23203,757216923,Stub,María Izaguirre Francos,Mexico,"127,017,000"
23204,757216926,Stub,María Jiménez del Castillo,Mexico,"127,017,000"
23205,757216928,Stub,María Leticia Jasso,Mexico,"127,017,000"
23206,757216930,Stub,María Leticia Mendoza Curiel,Mexico,"127,017,000"
23207,757216931,Stub,María Lucero Saldaña,Mexico,"127,017,000"
23208,757216933,Stub,María Martínez Santillán,Mexico,"127,017,000"
23209,757216938,Stub,María Mendoza Sánchez,Mexico,"127,017,000"
23210,757216944,Stub,María Pariente Gavito,Mexico,"127,017,000"
23211,757216945,Stub,María Parra Becerra,Mexico,"127,017,000"
23212,757216947,Stub,María Patricia Franco Cruz,Mexico,"127,017,000"
23213,757216948,Stub,María Pineda Gochi,Mexico,"127,017,000"
23214,757216952,Stub,María Ramírez Diez,Mexico,"127,017,000"
23215,757216953,Stub,María Reynoso Femat,Mexico,"127,017,000"
23216,757216956,Stub,María Rodríguez Preciado,Mexico,"127,017,000"
23217,757216968,Stub,María Serrano Serrano,Mexico,"127,017,000"
23218,757216972,Stub,María Teodora Arrieta,Mexico,"127,017,000"
23219,757216980,Stub,María Teresa Ochoa Mejía,Mexico,"127,017,000"
23220,757216984,Stub,María Teresa Álvarez Vázquez,Mexico,"127,017,000"
23221,757216987,Stub,María Torre Canales,Mexico,"127,017,000"
23222,757216990,Stub,María Urciel Castañeda,Mexico,"127,017,000"
23223,757216991,Stub,María Verónica Martínez Espinoza,Mexico,"127,017,000"
23224,757216994,Stub,María Victoria Gutiérrez Lagunes,Mexico,"127,017,000"
23225,757216997,Stub,María Villaseñor Vargas,Mexico,"127,017,000"
23226,757216998,Stub,María Yolanda Valencia Vales,Mexico,"127,017,000"
23227,757217002,Stub,María de Jesús Huerta,Mexico,"127,017,000"
23228,757217005,Stub,María de Lourdes Amaya,Mexico,"127,017,000"
23229,757217007,Stub,María de las Nieves García,Mexico,"127,017,000"
23230,757217009,Start,María de los Ángeles Moreno,Mexico,"127,017,000"
23231,757217016,Stub,María del Carmen Ordaz,Mexico,"127,017,000"
23232,757217018,Stub,María del Carmen Parra Jiménez,Mexico,"127,017,000"
23233,757217026,Stub,María del Carmen Ramírez,Mexico,"127,017,000"
23234,757217028,Stub,María del Carmen Salvatori Bronca,Mexico,"127,017,000"
23235,757217029,Stub,María del Rosario Merlín,Mexico,"127,017,000"
23236,757217032,Start,María Ávila Serna,Mexico,"127,017,000"
23237,757217039,Stub,Mayra Gisela Peñuelas Acuña,Mexico,"127,017,000"
23238,757217040,Stub,Mayra Karina Robles Aguirre,Mexico,"127,017,000"
23239,757217041,Stub,Mayra Valdés González,Mexico,"127,017,000"
23240,757217042,Stub,Mely Romero Celis,Mexico,"127,017,000"
23241,757217051,Stub,Mercedes Guillén Vicente,Mexico,"127,017,000"
23242,757217054,Stub,Mercedes Morales Utrera,Mexico,"127,017,000"
23243,757217059,Stub,Merilyn Gómez Pozos,Mexico,"127,017,000"
23244,757217064,Stub,Micaela Aguilar González,Mexico,"127,017,000"
23245,757217070,Start,Minerva Hernández Ramos,Mexico,"127,017,000"
23246,757217072,Stub,Miriam Cárdenas Cantú,Mexico,"127,017,000"
23247,757217073,Stub,Miriam Cárdenas de la Torre,Mexico,"127,017,000"
23248,757217074,Stub,Mirna Camacho Pedrero,Mexico,"127,017,000"
23249,757217077,Stub,Mirna Esmeralda Hernández,Mexico,"127,017,000"
23250,757217081,Stub,Mirna Rincón Vargas,Mexico,"127,017,000"
23251,757217083,Stub,Mirna Velázquez López,Mexico,"127,017,000"
23252,757217086,Stub,Mónica Arriola Gordillo,Mexico,"127,017,000"
23253,757217087,Stub,Mónica Fernández Balboa,Mexico,"127,017,000"
23254,757217091,Stub,Nancy González Ulloa,Mexico,"127,017,000"
23255,757217094,Stub,Narcedalia Ramírez,Mexico,"127,017,000"
23256,757217095,Stub,Nelly Campos,Mexico,"127,017,000"
23257,757217096,Stub,Nelly González Aguilar,Mexico,"127,017,000"
23258,757217100,Stub,Nelly Hurtado Pérez,Mexico,"127,017,000"
23259,757217101,Stub,Nelly Márquez Zapata,Mexico,"127,017,000"
23260,757217102,Stub,Nelly Vargas,Mexico,"127,017,000"
23261,757217108,Stub,Nohelia Ibarra Fránquez,Mexico,"127,017,000"
23262,757217109,Stub,Nohelia Linares González,Mexico,"127,017,000"
23263,757217111,Stub,Norberta Díaz Azuara,Mexico,"127,017,000"
23264,757217112,Stub,Norma Leticia Salazar Vázquez,Mexico,"127,017,000"
23265,757217114,Stub,Norma Ponce Orozco,Mexico,"127,017,000"
23266,757217116,Stub,Norma Reyes Terán,Mexico,"127,017,000"
23267,757217128,Stub,Nuvia Mayorga Delgado,Mexico,"127,017,000"
23268,757217129,Stub,Obdulia Torres Abarca,Mexico,"127,017,000"
23269,757217132,Stub,Ofelia Malcos Amaro,Mexico,"127,017,000"
23270,757217135,Stub,Olga Luz Espinosa,Mexico,"127,017,000"
23271,757217139,Stub,Olivia Guillén Padilla,Mexico,"127,017,000"
23272,757217140,Stub,Olivia Utrilla Nieto,Mexico,"127,017,000"
23273,757217142,Stub,Omeheira López Reyna,Mexico,"127,017,000"
23274,757217143,Stub,Oralia López Hernández,Mexico,"127,017,000"
23275,757217144,Stub,Patricia Aguilar García,Mexico,"127,017,000"
23276,757217152,Stub,Patricia Chozas y Chozas,Mexico,"127,017,000"
23277,757217155,Stub,Patricia Jiménez Case,Mexico,"127,017,000"
23278,757217157,Stub,Patricia Lugo Barriga,Mexico,"127,017,000"
23279,757217160,Stub,Patricia Peña Recio,Mexico,"127,017,000"
23280,757217163,Stub,Patricia Retamoza,Mexico,"127,017,000"
23281,757217165,Stub,Patricia Villanueva Abraján,Mexico,"127,017,000"
23282,757217171,Stub,Paula Hernández Olmos,Mexico,"127,017,000"
23283,757217172,Stub,Paulina Alejandra Del Moral,Mexico,"127,017,000"
23284,757217173,Stub,Paz Gutiérrez Cortina,Mexico,"127,017,000"
23285,757217176,Stub,Perla López Loyo,Mexico,"127,017,000"
23286,757217178,Stub,Petra Barrera Barrera,Mexico,"127,017,000"
23287,757217180,Stub,Pilar Guerrero Rubio,Mexico,"127,017,000"
23288,757217182,Stub,Prudencia Juárez Capilla,Mexico,"127,017,000"
23289,757217196,Stub,Purificación Carpinteyro Calderón,Mexico,"127,017,000"
23290,757217211,Stub,Raquel Jiménez Cerrillo,Mexico,"127,017,000"
23291,757217217,Stub,Rebeca Terán Guevara,Mexico,"127,017,000"
23292,757217219,Stub,Regina Vázquez Saut,Mexico,"127,017,000"
23293,757217221,Stub,Reyna Tirado Gálvez,Mexico,"127,017,000"
23294,757217241,Stub,Rita María Esquivel Reyes,Mexico,"127,017,000"
23295,757217247,Stub,Rocío Abreu Artiñano,Mexico,"127,017,000"
23296,757217250,Stub,Rocío Morgan Franco,Mexico,"127,017,000"
23297,757217255,Stub,Rocío Reza Gallegos,Mexico,"127,017,000"
23298,757217257,Stub,Rodolfina Gatica Garzón,Mexico,"127,017,000"
23299,757217264,Stub,Rosa Adriana Díaz,Mexico,"127,017,000"
23300,757217267,Stub,Rosa Elba Pérez,Mexico,"127,017,000"
23301,757217268,Stub,Rosa Elena Baduy Isaac,Mexico,"127,017,000"
23302,757217269,Stub,Rosa Elena Galván Valles,Mexico,"127,017,000"
23303,757217271,Stub,Rosa Elia Romero Guzmán,Mexico,"127,017,000"
23304,757217277,Stub,Rosa Elva Soriano Sánchez,Mexico,"127,017,000"
23305,757217282,Stub,Rosa María de la Garza,Mexico,"127,017,000"
23306,757217284,Stub,Rosalba Gualito Castañeda,Mexico,"127,017,000"
23307,757217287,Stub,Rosalina Mazari,Mexico,"127,017,000"
23308,757217289,Stub,Rosalinda López Hernández,Mexico,"127,017,000"
23309,757217291,Stub,Rosario Brindis Álvarez,Mexico,"127,017,000"
23310,757217292,Start,Rosario Green,Mexico,"127,017,000"
23311,757217295,Stub,Rosario Ortiz Yeladaqui,Mexico,"127,017,000"
23312,757217299,Stub,Rosaura Denegre Vaught,Mexico,"127,017,000"
23313,757217300,Stub,Roxana Luna Porquillo,Mexico,"127,017,000"
23314,757217304,Stub,Rubí Laura López Silva,Mexico,"127,017,000"
23315,757217305,Stub,Ruth Lugo,Mexico,"127,017,000"
23316,757217307,Start,Ruth Zavaleta,Mexico,"127,017,000"
23317,757217315,Stub,Salma Meza Manjarrez,Mexico,"127,017,000"
23318,757217317,Start,Sandra Méndez Hernández,Mexico,"127,017,000"
23319,757217322,Stub,Sandra Ugalde Basaldúa,Mexico,"127,017,000"
23320,757217324,Stub,Sara Guadalupe Figueroa Canedo,Mexico,"127,017,000"
23321,757217332,Stub,Sara Montiel Solís,Mexico,"127,017,000"
23322,757217333,Start,Sara Ruiz Chávez,Mexico,"127,017,000"
23323,757217336,Stub,Sara Shej,Mexico,"127,017,000"
23324,757217355,Stub,Silvia Fernández Martínez,Mexico,"127,017,000"
23325,757217359,Stub,Silvia Guadalupe Garza,Mexico,"127,017,000"
23326,757217366,Stub,Silvia Luna Rodríguez,Mexico,"127,017,000"
23327,757217372,Stub,Silvia López Scoffie,Mexico,"127,017,000"
23328,757217378,Stub,Silvia Monge Villalobos,Mexico,"127,017,000"
23329,757217388,Stub,Silvia Márquez Velasco,Mexico,"127,017,000"
23330,757217391,Stub,Silvia Oliva Fragoso,Mexico,"127,017,000"
23331,757217394,Stub,Silvia Puppo Gastélum,Mexico,"127,017,000"
23332,757217396,Stub,Silvia Pérez Ceballos,Mexico,"127,017,000"
23333,757217402,Stub,Silvia Álvarez Bruneliere,Mexico,"127,017,000"
23334,757217422,Stub,Socorro Quintana León,Mexico,"127,017,000"
23335,757217443,Stub,Soledad Limas Frescas,Mexico,"127,017,000"
23336,757217447,Stub,Soledad López Torres,Mexico,"127,017,000"
23337,757217455,Stub,Sonia Catalina Mercado,Mexico,"127,017,000"
23338,757217459,Stub,Sonia Rincón Chanona,Mexico,"127,017,000"
23339,757217463,Stub,Sonia del Villar Sosa,Mexico,"127,017,000"
23340,757217472,Stub,Soraya Córdova,Mexico,"127,017,000"
23341,757217479,Stub,Sue Ellen Bernal,Mexico,"127,017,000"
23342,757217488,Stub,Susana Hurtado Vallejo,Mexico,"127,017,000"
23343,757217492,Stub,Susana Monreal Ávila,Mexico,"127,017,000"
23344,757217498,Stub,Susana Stephenson,Mexico,"127,017,000"
23345,757217506,Stub,Tania Morgan Navarrete,Mexico,"127,017,000"
23346,757217508,Stub,Tanya Rellstab Carreto,Mexico,"127,017,000"
23347,757217510,Stub,Teresa Alcocer y Gasca,Mexico,"127,017,000"
23348,757217513,Stub,Teresa Incháustegui,Mexico,"127,017,000"
23349,757217520,Stub,Teresa Ortuño Gurza,Mexico,"127,017,000"
23350,757217523,Stub,Teresa Reyes Sahagún,Mexico,"127,017,000"
23351,757217526,Stub,Teresita de Jesús Borges,Mexico,"127,017,000"
23352,757217528,Stub,Tomasa Vives,Mexico,"127,017,000"
23353,757217551,Stub,Valentina Batres Guadarrama,Mexico,"127,017,000"
23354,757217564,Stub,Verónica Carreón Cervantes,Mexico,"127,017,000"
23355,757217567,Stub,Verónica García Reyes,Mexico,"127,017,000"
23356,757217570,Stub,Verónica Juárez Piña,Mexico,"127,017,000"
23357,757217572,Stub,Verónica Sada Pérez,Mexico,"127,017,000"
23358,757217575,Stub,Verónica Velasco,Mexico,"127,017,000"
23359,757217595,Stub,Violeta Avilés Álvarez,Mexico,"127,017,000"
23360,757217596,Stub,Violeta Lagunes Viveros,Mexico,"127,017,000"
23361,757217597,Stub,Viviana Agundiz,Mexico,"127,017,000"
23362,757217602,Stub,Wendy Rodríguez Galarza,Mexico,"127,017,000"
23363,757217605,Stub,Xóchitl Montes de Oca,Mexico,"127,017,000"
23364,757217607,Stub,Yadhira Yvette Tamayo Herrera,Mexico,"127,017,000"
23365,757217609,Stub,Yary Gebhardt,Mexico,"127,017,000"
23366,757217610,Stub,Yazmín Copete,Mexico,"127,017,000"
23367,757217615,Start,Yeidckol Polevnsky Gurwitz,Mexico,"127,017,000"
23368,757217616,Stub,Yesenia Nolasco Ramírez,Mexico,"127,017,000"
23369,757217620,Stub,Yolanda Garmendia Hernández,Mexico,"127,017,000"
23370,757217623,Stub,Yolanda González Hernández,Mexico,"127,017,000"
23371,757217625,Stub,Yolanda Montalvo López,Mexico,"127,017,000"
23372,757217632,Stub,Yolanda Rodríguez Ramírez,Mexico,"127,017,000"
